119,Justin Rosak,98161,996,+9,67,66,68,70,271,,
119,Connor O'Reilly,99648,1014,+9,62,68,70,71,271,,
119,Ben Holding,174343,982,+9,65,65,68,73,271,,
127,ZACH PETERS,202561,1007,+10,73,67,68,64,272,,
127,Jedd Berger,152206,1011,+10,68,68,69,67,272,,
127,Ellert Georgsson,152023,994,+10,73,68,63,68,272,,
127,Tanner Boggs,140065,1009,+10,67,69,68,68,272,,
127,Zach Melton,38631,996,+10,70,68,64,70,272,,
127,Dennis Augustsson,98130,1019,+10,70,68,62,72,272,,
133,Nate Metzler,41220,1006,+11,70,71,70,62,273,,
133,Colten Montgomery,35876,1001,+11,70,65,74,64,273,,
133,Henry Schlabach,188651,1007,+11,70,71,66,66,273,,
133,David Perry,116692,1022,+11,77,65,63,68,273,,
133,Randon Latta,51685,1001,+11,74,64,65,70,273,,
133,Alan Vazquez,198236,1004,+11,67,67,66,73,273,,
133,David Fleck,129332,1009,+11,70,64,65,74,273,,
140,Ryan Jewell,180216,1003,+12,72,66,65,71,274,,
140,Drew Gibson,48346,1024,+12,70,68,65,71,274,,
142,Ian Burchett,60435,1014,+13,73,69,66,67,275,,
142,Parker Austin,165881,1005,+13,69,69,70,67,275,,
142,Edgars Saulitis,161625,994,+13,66,70,67,72,275,,
145,Joshua Bizzle,177435,1007,+14,72,68,71,65,276,,
145,Jamie Kiep,68815,1019,+14,69,74,66,67,276,,
145,Martin Hendel,39469,1015,+14,68,71,67,70,276,,
145,Sias Elmore,57425,1009,+14,63,66,76,71,276,,
149,Tim Barham,53332,1019,+15,73,71,66,67,277,,
149,Shane Anderson,35798,993,+15,70,71,69,67,277,,
149,Garett Everson,98164,1015,+15,66,70,71,70,277,,
149,Charlie Moore,78268,1005,+15,70,69,67,71,277,,
153,Calvin Delamere,128278,996,+16,72,71,67,68,278,,
153,Andrew Miranda,118426,1021,+16,77,63,65,73,278,,
155,James Corder,139058,1004,+17,74,70,69,66,279,,
155,Nicholas Gill,33838,1014,+17,72,71,68,68,279,,
155,Nate Corder,44800,989,+17,70,70,70,69,279,,
155,Tuomas Hyytiäinen,65715,1016,+17,79,69,61,70,279,,
155,Jason Sosnowski,39562,991,+17,66,73,69,71,279,,
160,Tim Alderson,182651,994,+18,73,66,70,71,280,,
160,Ross Kimbrell,218255,985,+18,70,69,68,73,280,,
160,Sam Smigiel,37009,1004,+18,71,70,65,74,280,,
163,Thomas Gilbert,85850,1027,+19,78,69,68,66,281,,
163,Tee Vetne,62088,1000,+19,73,69,69,70,281,,
163,Kevin Fodrey,146804,1002,+19,78,65,66,72,281,,
163,Avery Jenkins,7495,985,+19,71,68,69,73,281,,
167,Stephen Becker,122140,994,+20,76,67,71,68,282,,
167,Collin Thompson,107074,996,+20,68,70,71,73,282,,
169,Guthrie Collins,147951,1007,+21,73,71,70,69,283,,
169,Kyle Williams,40128,1006,+21,70,74,70,69,283,,
169,Michael Babbitt,86291,1008,+21,68,72,73,70,283,,
172,Benjamin Vansumeren,110035,990,+22,69,75,69,71,284,,
172,Brock Tennyson,186647,983,+22,73,66,71,74,284,,
174,Nathan Miske,126080,994,+23,75,72,71,67,285,,
174,Lincoln Lloyd,136449,989,+23,72,68,69,76,285,,
176,Chris Kelley,206380,993,+24,73,75,65,73,286,,
176,Oskar Żuchliński,210677,981,+24,70,69,66,81,286,,
178,Jaime Velasquez,251455,958,+25,71,76,71,69,287,,
178,Andrew Fish,58320,1002,+25,69,74,71,73,287,,
178,Giorgio Diena,216216,976,+25,71,71,71,74,287,,
181,Blaz Petrovic,163272,969,+27,70,76,76,67,289,,
182,Trevor Dominy,74823,993,+29,70,76,73,72,291,,
182,Trevon Crowe,67172,997,+29,70,78,70,73,291,,
182,Nick Schultz,47589,1000,+29,73,75,67,76,291,,
185,George Beno,49225,992,+31,74,73,74,72,293,,
185,Tyler Hamilton,32492,986,+31,77,72,71,73,293,,
185,Alex Anderson,51894,992,+31,71,78,71,73,293,,
185,Hayden Carroll,124016,1006,+31,66,77,77,73,293,,
185,Patrick Burke,28567,995,+31,70,71,71,81,293,,
190,Adrian Chevalier,104894,1007,+32,76,72,72,74,294,,
191,John Jones,43834,998,+33,75,71,72,77,295,,
191,Herbert Grünsteidl,165234,957,+33,67,74,67,87,295,,
193,Matt Doughten,166025,991,+34,75,70,75,76,296,,
194,Ethan Hine,153763,991,+36,77,72,71,78,298,,
195,Yehuda Shenvald,203055,962,+37,67,81,78,73,299,,
195,James Bates,31509,984,+37,73,75,76,75,299,,
197,Matthew Henderson,156874,995,+39,74,82,67,78,301,,
198,Nathaniel Weaver,118469,980,+40,77,71,76,78,302,,
199,Jeremiah Kraus,38737,991,+41,79,80,74,70,303,,
199,Andrew Zinck,189000,998,+41,77,74,74,78,303,,
201,Thomas Tomaselli,80904,1002,+43,74,82,73,76,305,,
202,Alex Berg,65488,988,+44,82,72,75,77,306,,
203,Daniel Vasquez,258421,968,+46,84,77,74,73,308,,
204,Nick Robertson,127048,1010,+93,82,92,90,91,355,,
205,Matt Bell,48950,1013,64,65,68,999,DNF,,,
205,Xaelen Nash,46192,1025,63,70,67,999,DNF,,,
205,Dallas Garber,138089,1021,67,65,73,999,DNF,,,
205,Sander Bahnerth,29215,960,75,86,83,999,DNF,,,
